Raw_Title,Raw_Price,Raw_Mileage,Raw_Metadata,Colour,Condition,Engine/Motor Capacity,Fuel Type,Manufacturer,Mileage,Model,Model Year,Power,Register Year,Transmission,Vehicle Type
Nissan Sunny 1996,"Rs: 2,890,000",km Find,"2026-02-03 | Malabe 235,000",brown,Used,1300,Petrol,Nissan,235000,Sunny,1996,1300,2000,Automatic,Car(Hatchback)
Suzuki Maruti 2000,"Rs: 2,375,000",km Find,"2026-02-03 | Malabe 60,000",black,Used,800,Petrol,Suzuki,60000,Maruti,2000,800,2011,Manual,Car(Hatchback)
Toyota Aqua 2014,"Rs: 7,750,000",km Find,"2026-02-03 | Dehiwala 158,000",black,Used,1500,Hybrid,Toyota,158000,Aqua,2014,1500,2016,Automatic,Car(Liftback)
Suzuki Wagon R 2018,"Rs: 6,890,000",km Find,"2026-02-03 | Malabe 61,000",black,Used,650,Petrol,Suzuki,61000,Wagon R,2018,650,2018,Automatic,Car(Hatchback)
Perodua Axia 2017,"Rs: 5,790,000",km Find,"2026-02-03 | Kadawatha 111,000",white,Used,1000,Petrol,Perodua,111000,Axia,2017,1000,2017,Automatic,Car(Hatchback)
Honda Civic 2017,"Rs: 12,500,000",km Find,"2026-02-19 | Telijjawila 82,285",silver,Used,1000,Petrol,Honda,82285,Civic,2017,1000,2018,Automatic,Car()
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Toyota Belta 2007,"Rs: 5,500,000",km Find,"2026-02-06 | Homagama 166,600",silver,Used,1000,Petrol,Toyota,166600,Belta,2007,1000,2009,Automatic,Car(Saloon)
Suzuki Maruti 2010,"Rs: 2,430,000",km Find,"2026-02-03 | Kahathuduwa 84,000",silver,Used,800,Petrol,Suzuki,84000,Maruti,2010,800,2010,Manual,Car(Hatchback)
Suzuki Spacia 2024,"Rs: 8,000,000",km Find,"2026-02-03 | Ambalangoda 6,500",green,Reconditioned,660,Hybrid,Suzuki,6500,Spacia,2024,660,2024,Automatic,Car(Hatchback)
Nissan March 2002,"Rs: 4,490,000",km Find,"2026-02-03 | Badulla 100,000",other,Used,1240,Petrol,Nissan,100000,March,2002,1240,2005,Automatic,Car(Hatchback)
Toyota Premio 2007,"Rs: 7,950,000",km Find,"2026-02-03 | Kandy 118,000",white,Used,1500,Petrol,Toyota,118000,Premio,2007,1500,2011,Automatic,Car(Hatchback)
Nissan March 1997,"Rs: 3,600,000",km Find,"2026-02-03 | Minuwangoda 165,000",blue,Used,1000,Petrol,Nissan,165000,March,1997,1000,2000,Automatic,Car(Hatchback)
Toyota Premio 2010,"Rs: 8,990,000",km Find,"2026-02-03 | Kandy 118,000",brown,Used,1500,Petrol,Toyota,118000,Premio,2010,1500,2011,Automatic,Car(Liftback)
Ford Laser 1993,"Rs: 1,850,000",km Find,"2026-02-03 | Wattala 265,000",maroon,Used,1300,Petrol,Ford,265000,Laser,1993,1300,1993,Manual,Car(Sedan)
Toyota Vitz 2013,"Rs: 7,250,000",km Find,"2026-02-03 | Dekatana 116,680",black,Used,990,Petrol,Toyota,116680,Vitz,2013,990,2017,Automatic,Car(Hatchback)
Honda Civic 2017,"Rs: 12,500,000",km Find,"2026-02-19 | Telijjawila 82,285",silver,Used,1000,Petrol,Honda,82285,Civic,2017,1000,2018,Automatic,Car()
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Toyota Belta 2007,"Rs: 5,500,000",km Find,"2026-02-06 | Homagama 166,600",silver,Used,1000,Petrol,Toyota,166600,Belta,2007,1000,2009,Automatic,Car(Saloon)
Suzuki Estilo 2010,"Rs: 3,550,000",km Find,"2026-02-03 | Peradeniya 102,000",orange,Used,1000,Petrol,Suzuki,102000,Estilo,2010,1000,2011,Manual,Car(Hatchback)
Nissan Roox 2025,"Rs: 9,000,000",,2026-02-03 | Negombo Find Out More,gray,Brand New,660,Petrol,Nissan,0,Roox,2025,660,Ref:,Automatic,Car(Liftback)
Daihatsu Taft 2025,"Rs: 8,500,000",,2026-02-03 | Negombo Find Out More,white,Brand New,660,Petrol,Daihatsu,0,Taft,2025,660,Ref:,Automatic,Car(Liftback)
Nissan Roox 2025,"Rs: 9,250,000",km Find,2026-02-03 | Negombo 200,white,Brand New,660,Petrol,Nissan,200,Roox,2025,660,Ref:,Automatic,Car(Liftback)
Honda Fit 2013,"Rs: 6,950,000",km Find,"2026-02-02 | Kohuwala 85,000",other,Used,1500,Petrol,Honda,85000,Fit,2013,1500,2016,Automatic,Car(Hatchback)
BMW i Series 2013,"Rs: 18,275,000",km Find,"2026-02-02 | Nugegoda 1,500",gray,Used,1000,Petrol,BMW,1500,i Series,2013,1000,2014,Manual,Car(Hatchback)
Honda Civic 2002,"Rs: 5,600,000",km Find,"2026-02-02 | Dehiwala 280,000",silver,Used,1500,Petrol,Honda,280000,Civic,2002,1500,2005,Automatic,Car(Hatchback)
Toyota Aqua 2015,"Rs: 8,890,000",km Find,"2026-02-02 | Kohuwala 105,000",white,Used,1500,Petrol,Toyota,105000,Aqua,2015,1500,2015,Automatic,Car(Hatchback)
Toyota Aqua 2013,"Rs: 7,450,000",km Find,"2026-02-02 | Kelaniya 114,000",black,Used,1200,Petrol,Toyota,114000,Aqua,2013,1200,2016,Automatic,Car(Convertible)
Micro Panda 2012,"Rs: 2,500,000",,2026-02-02 | Moratuwa Find Out More,white,Used,1500,Petrol,Micro,0,Panda,2012,1500,2012,Manual,Car(Hatchback)
Toyota Starlet 1993,"Rs: 4,000,000",km Find,"2026-02-02 | Homagama 140,000",white,Used,1330,Petrol,Toyota,140000,Starlet,1993,1330,2005,Manual,Car(Hatchback)
Toyota Premio 2016,"Rs: 13,500,000",km Find,"2026-02-02 | Andiambalama 176,000",white,Used,1490,Petrol,Toyota,176000,Premio,2016,1490,2016,Automatic,Car(Sedan)
Suzuki Wagon R 2024,"Rs: 7,950,000",km Find,"2026-02-02 | Kohuwala 12,400",brown,Used,660,Hybrid,Suzuki,12400,Wagon R,2024,660,2024,Automatic,Car(Station wagon)
Mazda 6 2016,"Rs: 12,000,000",km Find,"2026-02-02 | Colombo Fort (Colombo 01) 69,699",black,Used,2488,Petrol,Mazda,69699,6,2016,2488,2016,Automatic,Car(Sedan)
Honda Civic 2017,"Rs: 12,500,000",km Find,"2026-02-19 | Telijjawila 82,285",silver,Used,1000,Petrol,Honda,82285,Civic,2017,1000,2018,Automatic,Car()
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Toyota Belta 2007,"Rs: 5,500,000",km Find,"2026-02-06 | Homagama 166,600",silver,Used,1000,Petrol,Toyota,166600,Belta,2007,1000,2009,Automatic,Car(Saloon)
Suzuki Alto 2015,"Rs: 3,900,000",km Find,"2026-02-02 | Delgoda 119,000",silver,Used,796,Petrol,Suzuki,119000,Alto,2015,796,2016,Manual,Car(Hatchback)
Nissan Sunny 2003,"Rs: 4,200,000",km Find,"2026-02-02 | Ratmalana 172,000",other,Used,1300,Petrol,Nissan,172000,Sunny,2003,1300,2003,Manual,Car(Saloon)
Toyota Vios 2005,"Rs: 4,250,000",,2026-02-02 | Kollupitiya (Colombo 03) Find Out More,black,Used,1500,Hybrid,Toyota,0,Vios,2005,1500,2005,Automatic,Car(Sedan)
Toyota Premio 2018,"Rs: 13,200,000",km Find,"2026-02-02 | Nattandiya 86,000",white,Used,1500,Petrol,Toyota,86000,Premio,2018,1500,2015,Automatic,Car(Saloon)
Suzuki Alto 2003,"Rs: 3,495,000",km Find,"2026-02-02 | Panadura 150,000",white,Used,660,Petrol,Suzuki,150000,Alto,2003,660,2007,Automatic,Car(Liftback)
Perodua Viva 2011,"Rs: 4,190,000",km Find,"2026-02-02 | Galle 165,810",silver,Used,1000,Petrol,Perodua,165810,Viva,2011,1000,2011,Automatic,Car(Hatchback)
Toyota Belta 2010,"Rs: 6,375,000",km Find,"2026-02-02 | Wennappuwa 131,000",gray,Used,1300,Petrol,Toyota,131000,Belta,2010,1300,2011,Automatic,Car(Sedan)
Toyota Premio 2010,"Rs: 9,050,000",km Find,"2026-02-02 | Kandy 118,000",brown,Used,1500,Petrol,Toyota,118000,Premio,2010,1500,2011,Automatic,Car(Liftback)
Suzuki Alto 2017,"Rs: 4,875,000",km Find,"2026-02-02 | Kosgoda 185,000",white,Used,796,Petrol,Suzuki,185000,Alto,2017,796,2018,Manual,Car(Hatchback)
Mercedes Benz EQB 2024,"Rs: 35,800,000",km Find,2026-02-02 | Kotahena (Colombo 13) 0,blue,Brand New,000,Electric,Mercedes Benz,000,EQB,2024,000,Ref:,Automatic,Car(Hatchback)
Suzuki Alto 2015,"Rs: 4,500,000",km Find,"2026-02-02 | Dematagoda (Colombo 09) 82,500",blue,Used,998,Petrol,Suzuki,82500,Alto,2015,998,2015,Automatic,Car(Liftback)
Nissan Sunny 2008,"Rs: 6,000,000",km Find,"2026-02-02 | Kalmunai 98,000",silver,Used,1300,Petrol,Nissan,98000,Sunny,2008,1300,2008,Automatic,Car(Saloon)
Honda Civic 2017,"Rs: 12,500,000",km Find,"2026-02-19 | Telijjawila 82,285",silver,Used,1000,Petrol,Honda,82285,Civic,2017,1000,2018,Automatic,Car()
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Toyota Belta 2007,"Rs: 5,500,000",km Find,"2026-02-06 | Homagama 166,600",silver,Used,1000,Petrol,Toyota,166600,Belta,2007,1000,2009,Automatic,Car(Saloon)
Toyota Corolla 2006,"Rs: 5,475,000",km Find,"2026-02-02 | Dodangaslanda 190,000",black,Used,1300,Petrol,Toyota,190000,Corolla,2006,1300,2006,Manual,Car(Sedan)
Toyota Aqua 2015,"Rs: 8,100,000",km Find,"2026-02-02 | Katugastota 139,000",black,Used,1500,Petrol,Toyota,139000,Aqua,2015,1500,2017,Automatic,Car(Hatchback)
BMW M Series 2017,"Rs: 28,000,000",km Find,"2026-02-02 | Katugastota 90,000",black,Used,2000,Petrol,BMW,90000,M Series,2017,2000,2018,Automatic,Car(Saloon)
Suzuki Wagon R 2015,"Rs: 5,700,000",km Find,"2026-02-02 | Hambantota 120,000",white,Used,650,Hybrid,Suzuki,120000,Wagon R,2015,650,2018,Manual,Car(Sedan)
Suzuki Swift 2005,"Rs: 4,290,000",km Find,"2026-02-02 | Ruwanwella 222,000",white,Used,1500,Petrol,Suzuki,222000,Swift,2005,1500,2009,Tiptronic,Car(Hatchback)
Suzuki Wagon R 2014,"Rs: 5,000,000",km Find,"2026-02-02 | Galle 97,000",black,Used,658,Petrol,Suzuki,97000,Wagon R,2014,658,2015,Automatic,Car(Hatchback)
Suzuki Swift 1998,"Rs: 2,495,000",km Find,"2026-02-02 | Piliyandala 165,000",blue,Used,1300,Petrol,Suzuki,165000,Swift,1998,1300,1998,Manual,Car(Liftback)
Suzuki Alto 2015,"Rs: 3,590,000",km Find,"2026-02-02 | Nugegoda 120,000",gray,Used,800,Petrol,Suzuki,120000,Alto,2015,800,2015,Manual,Car(Liftback)
Suzuki Wagon R 2017,"Rs: 5,800,000",km Find,"2026-02-02 | Kalmunai 134,000",black,Used,655,Hybrid,Suzuki,134000,Wagon R,2017,655,2018,Automatic,Car(Hatchback)
Suzuki Spacia 2023,"Rs: 7,250,000",km Find,"2026-02-02 | Kottawa 6,600",yellow,Brand New,660,Petrol,Suzuki,6600,Spacia,2023,660,Ref:,Automatic,Car(Hatchback)
Toyota Axio 2014,"Rs: 8,700,000",km Find,"2026-02-02 | Beruwala 140,000",white,Used,1490,Petrol,Toyota,140000,Axio,2014,1490,2014,Automatic,Car(Saloon)
Toyota Axio 2008,"Rs: 7,100,000",km Find,2026-02-02 | Godagama 197,silver,Used,1500,Petrol,Toyota,197,Axio,2008,1500,2010,Automatic,Car(Saloon)
Toyota Aqua 2012,"Rs: 6,650,000",km Find,"2026-02-02 | Mirigama 145,000",silver,Used,1500,Petrol,Toyota,145000,Aqua,2012,1500,2014,Automatic,Car(Hatchback)
Mitsubishi Lancer 1998,"Rs: 2,660,000",km Find,"2026-02-02 | Maharagama 240,000",white,Used,1500,Petrol,Mitsubishi,240000,Lancer,1998,1500,2001,Automatic,Car(Sedan)
Honda N BOX 2026,"Rs: 7,575,000",km Find,"2026-02-02 | Kottawa 6,600",gray,Brand New,660,Petrol,Honda,6600,N BOX,2026,660,Ref:,Automatic,Car(Hatchback)
Suzuki Wagon R 2017,"Rs: 5,300,000",km Find,"2026-02-02 | Anuradhapura 73,000",black,Used,650,Petrol,Suzuki,73000,Wagon R,2017,650,2017,Automatic,Car(Hatchback)
Nissan Roox 2023,"Rs: 7,575,000",km Find,"2026-02-02 | Kottawa 6,600",white,Brand New,660,Petrol,Nissan,6600,Roox,2023,660,Ref:,Automatic,Car(Hatchback)
Suzuki Wagon R 2018,"Rs: 6,900,000",km Find,"2026-02-02 | Samanthurai 82,000",white,Used,650,Petrol,Suzuki,82000,Wagon R,2018,650,2018,Automatic,Car(Station wagon)
Toyota Vitz 2017,"Rs: 7,500,000",km Find,"2026-02-02 | Minuwangoda 166,000",silver,Used,1000,Petrol,Toyota,166000,Vitz,2017,1000,2020,Automatic,Car(Hatchback)
Honda Civic 2017,"Rs: 12,500,000",km Find,"2026-02-19 | Telijjawila 82,285",silver,Used,1000,Petrol,Honda,82285,Civic,2017,1000,2018,Automatic,Car()
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Toyota Belta 2007,"Rs: 5,500,000",km Find,"2026-02-06 | Homagama 166,600",silver,Used,1000,Petrol,Toyota,166600,Belta,2007,1000,2009,Automatic,Car(Saloon)
Toyota Passo 2023,"Rs: 8,200,000",km Find,"2026-02-02 | Kottawa 6,600",gray,Brand New,660,Petrol,Toyota,6600,Passo,2023,660,Ref:,Automatic,Car(Hatchback)
Toyota Passo 2023,"Rs: 8,100,000",km Find,"2026-02-02 | Kottawa 6,600",other,Brand New,660,Petrol,Toyota,6600,Passo,2023,660,Ref:,Automatic,Car(Hatchback)
Micro Panda 2011,"Rs: 2,495,000",km Find,"2026-02-02 | Godagama 118,000",white,Used,1300,Petrol,Micro,118000,Panda,2011,1300,2011,Manual,Car(Hatchback)
Suzuki Swift 2017,"Rs: 7,950,000",km Find,"2026-02-02 | Bandaragama 77,000",gray,Used,1000,Petrol,Suzuki,77000,Swift,2017,1000,2018,Automatic,Car(Hatchback)
Toyota Aqua 2012,"Rs: 6,700,000",km Find,"2026-02-02 | Homagama 189,000",black,Used,000,Petrol,Toyota,189000,Aqua,2012,000,2014,Manual,Car(Sports)
Suzuki Wagon R 2018,"Rs: 6,650,000",km Find,"2026-02-02 | Kollupitiya (Colombo 03) 115,000",black,Used,650,Petrol,Suzuki,115000,Wagon R,2018,650,2018,Automatic,Car()
Toyota Aqua 2012,"Rs: 6,600,000",km Find,"2026-02-02 | Kiribathgoda 173,000",blue,Used,1500,Petrol,Toyota,173000,Aqua,2012,1500,2015,Automatic,Car(Sports)
Perodua Axia 2017,"Rs: 5,790,000",km Find,"2026-02-02 | Kadawatha 91,000",silver,Used,1000,Petrol,Perodua,91000,Axia,2017,1000,2017,Automatic,Car(Hatchback)
Nissan Dayz 2023,"Rs: 8,150,000",km Find,"2026-02-02 | Kurunegala 7,660",blue,Reconditioned,660,Petrol,Nissan,7660,Dayz,2023,660,0000,Automatic,Car()
Suzuki Celerio 2016,"Rs: 4,990,000",km Find,"2026-02-02 | Kadawatha 94,000",red,Used,1000,Petrol,Suzuki,94000,Celerio,2016,1000,2016,Automatic,Car(Hatchback)
Suzuki Celerio 2018,"Rs: 5,725,000",km Find,"2026-02-02 | Kadawatha 64,000",white,Used,1000,Petrol,Suzuki,64000,Celerio,2018,1000,2018,Automatic,Car(Hatchback)
Perodua Axia 2017,"Rs: 5,790,000",km Find,"2026-02-02 | Kadawatha 119,000",blue,Used,1000,Petrol,Perodua,119000,Axia,2017,1000,2017,Automatic,Car(Hatchback)
Tata Indica 2015,"Rs: 2,900,000",km Find,"2026-02-02 | Adampan 31,000",maroon,Used,1200,Petrol,Tata,31000,Indica,2015,1200,2015,Manual,Car(Hatchback)
Toyota Axio 2016,"Rs: 10,250,000",km Find,"2026-02-02 | Nugegoda 120,000",white,Used,1500,Hybrid,Toyota,120000,Axio,2016,1500,2016,Automatic,Car(Saloon)
Honda Civic 2017,"Rs: 12,500,000",km Find,"2026-02-19 | Telijjawila 82,285",silver,Used,1000,Petrol,Honda,82285,Civic,2017,1000,2018,Automatic,Car()
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Toyota Belta 2007,"Rs: 5,500,000",km Find,"2026-02-06 | Homagama 166,600",silver,Used,1000,Petrol,Toyota,166600,Belta,2007,1000,2009,Automatic,Car(Saloon)
Suzuki Swift 2004,"Rs: 3,875,000",km Find,"2026-02-02 | Panadura 154,000",beige,Used,1300,Petrol,Suzuki,154000,Swift,2004,1300,2006,Automatic,Car(Hatchback)
Toyota Vitz 2015,"Rs: 6,600,000",km Find,"2026-02-02 | Kadawatha 170,000",black,Used,1000,Petrol,Toyota,170000,Vitz,2015,1000,2018,Automatic,Car(Hatchback)
Perodua Axia 2016,"Rs: 5,375,000",km Find,"2026-02-01 | Kadawatha 93,000",silver,Used,1000,Petrol,Perodua,93000,Axia,2016,1000,2016,Automatic,Car(Hatchback)
Suzuki Celerio 2016,"Rs: 5,050,000",km Find,"2026-02-01 | Kadawatha 116,000",white,Used,1000,Petrol,Suzuki,116000,Celerio,2016,1000,2016,Automatic,Car(Hatchback)
Toyota Pixis 2015,"Rs: 4,950,000",,2026-02-01 | Adampan Find Out More,white,Used,650,Petrol,Toyota,0,Pixis,2015,650,2018,Automatic,Car()
Tata Indica 2005,"Rs: 1,750,000",km Find,"2026-02-01 | Kaduruwela 261,000",red,Used,1200,Petrol,Tata,261000,Indica,2005,1200,2005,Manual,Car(Liftback)
Suzuki Alto 2011,"Rs: 4,100,000",km Find,"2026-02-01 | Wellawatta (Colombo 06) 130,000",other,Used,990,Petrol,Suzuki,130000,Alto,2011,990,2011,Manual,Car(Hatchback)
Tata Nano 2016,"Rs: 1,400,000",km Find,"2026-02-01 | Adampan 120,000",red,Used,660,Petrol,Tata,120000,Nano,2016,660,2017,Automatic,Car(Hatchback)
Audi A3 2023,"Rs: 18,900,000",km Find,"2026-02-01 | Ambalangoda 11,000",white,Brand New,1000,Hybrid,Audi,11000,A3,2023,1000,Ref:,Tiptronic,Car(Sedan)
Toyota Sprinter 2000,"Rs: 4,500,000",,2026-02-01 | Athurugiriya Find Out More,gray,Used,1500,Petrol,Toyota,0,Sprinter,2000,1500,2002,Automatic,Car(Saloon)
Suzuki Spacia 2024,"Rs: 9,800,000",km Find,"2026-02-01 | Kurunegala 11,000",white,Reconditioned,658,Petrol,Suzuki,11000,Spacia,2024,658,2026,Automatic,Car(Hatchback)
Toyota Prius 2008,"Rs: 6,000,000",km Find,"2026-02-01 | Galle 200,000",blue,Used,1497,Hybrid,Toyota,200000,Prius,2008,1497,2013,Automatic,Car(Hatchback)
Suzuki Alto 2016,"Rs: 5,375,000",km Find,"2026-02-01 | Kottawa 36,359",silver,Used,660,Petrol,Suzuki,36359,Alto,2016,660,2018,Tiptronic,Car(Hatchback)
Honda Civic 2017,"Rs: 12,500,000",km Find,"2026-02-19 | Telijjawila 82,285",silver,Used,1000,Petrol,Honda,82285,Civic,2017,1000,2018,Automatic,Car()
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Toyota Belta 2007,"Rs: 5,500,000",km Find,"2026-02-06 | Homagama 166,600",silver,Used,1000,Petrol,Toyota,166600,Belta,2007,1000,2009,Automatic,Car(Saloon)
Suzuki Wagon R 2014,"Rs: 5,500,000",km Find,"2026-02-01 | Gampaha 183,000",black,Used,660,Hybrid,Suzuki,183000,Wagon R,2014,660,2015,Automatic,Car(Hatchback)
Nissan Sakura 2023,"Rs: 7,850,000",km Find,"2026-02-01 | Horana 9,800",blue,Brand New,20,Electric,Nissan,9800,Sakura,2023,20,Ref:,Automatic,Car(Hatchback)
Nissan NV100 2016,"Rs: 5,700,000",km Find,"2026-02-01 | Dematagoda (Colombo 09) 84,000",white,Used,800,Petrol,Nissan,84000,NV100,2016,800,2020,Automatic,Car(Convertible)
Nissan NV100 2016,"Rs: 5,475,000",km Find,"2026-02-01 | Dematagoda (Colombo 09) 89,000",silver,Used,800,Petrol,Nissan,89000,NV100,2016,800,2020,Automatic,Car(Convertible)
Toyota Vitz 2017,"Rs: 7,500,000",km Find,"2026-02-01 | Nugegoda 123,000",blue,Used,1000,Petrol,Toyota,123000,Vitz,2017,1000,2019,Automatic,Car(Hatchback)
Honda Civic 2017,"Rs: 12,500,000",km Find,"2026-02-01 | Baddegama 119,000",white,Used,1000,Petrol,Honda,119000,Civic,2017,1000,2017,Automatic,Car(Saloon)
Toyota Corolla 1988,"Rs: 2,800,000",km Find,"2026-02-01 | Matara 467,000",white,Used,1800,Diesel,Toyota,467000,Corolla,1988,1800,1991,Manual,Car(Sedan)
Toyota Allion 2004,"Rs: 8,000,000",,2026-02-01 | Adampan Find Out More,blue,Used,1300,Petrol,Toyota,0,Allion,2004,1300,2008,Automatic,Car(Hatchback)
Honda Civic 2017,"Rs: 12,500,000",km Find,"2026-02-19 | Telijjawila 82,285",silver,Used,1000,Petrol,Honda,82285,Civic,2017,1000,2018,Automatic,Car()
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Toyota Belta 2007,"Rs: 5,500,000",km Find,"2026-02-06 | Homagama 166,600",silver,Used,1000,Petrol,Toyota,166600,Belta,2007,1000,2009,Automatic,Car(Saloon)
Suzuki Wagon R 2014,"Rs: 5,900,000",,2026-02-01 | Rambukkana Find Out More,red,Used,900,Petrol,Suzuki,0,Wagon R,2014,900,2014,Automatic,Car(Hatchback)
Toyota Vitz 2016,"Rs: 6,950,000",,2026-02-01 | Ratnapura Find Out More,black,Used,1000,Petrol,Toyota,0,Vitz,2016,1000,2016,Automatic,Car()
Suzuki Spacia 2017,"Rs: 6,700,000",km Find,"2026-02-01 | Homagama 95,000",white,Used,650,Petrol,Suzuki,95000,Spacia,2017,650,2017,Automatic,Car(Station wagon)
Suzuki Celerio 2016,"Rs: 4,900,000",km Find,"2026-02-01 | Piliyandala 114,000",white,Used,1000,Petrol,Suzuki,114000,Celerio,2016,1000,2016,Tiptronic,Car()
Suzuki Alto 2012,"Rs: 3,100,000",,2026-01-31 | Kaduruwela Find Out More,other,Used,800,Petrol,Suzuki,0,Alto,2012,800,2012,Manual,Car(Hatchback)
Toyota Vitz 2007,"Rs: 6,000,000",,2026-01-31 | Kottawa Find Out More,black,Used,1300,Petrol,Toyota,0,Vitz,2007,1300,2011,Automatic,Car(Hatchback)
Suzuki Wagon R 2015,"Rs: 6,500,000",,2026-01-31 | Dedunupitiya Find Out More,other,Used,900,Petrol,Suzuki,0,Wagon R,2015,900,2015,Automatic,Car(Liftback)
Renault KWID 2018,"Rs: 3,800,000",,2026-01-31 | Mamaduwa Find Out More,other,Used,1300,Petrol,Renault,0,KWID,2018,1300,2018,Automatic,Car(Hatchback)
Toyota Prius 2014,"Rs: 9,600,000",km Find,"2026-01-31 | Anuradhapura 2,550,000",blue,Used,1800,Petrol,Toyota,2550000,Prius,2014,1800,2015,Automatic,Car(Hatchback)
Suzuki Maruti 2010,"Rs: 3,000,000",,2026-01-31 | Galkulama Find Out More,black,Used,800,Petrol,Suzuki,0,Maruti,2010,800,2010,Manual,Car(Liftback)
Suzuki Alto 2015,"Rs: 3,900,000",,2026-01-31 | Horagala Find Out More,white,Used,800,Petrol,Suzuki,0,Alto,2015,800,2015,Manual,Car(Hatchback)
Suzuki Alto 2015,"Rs: 4,000,000",,2026-01-31 | Kesbewa Find Out More,other,Used,800,Petrol,Suzuki,0,Alto,2015,800,2015,Manual,Car(Hatchback)
Toyota Vitz 2018,"Rs: 8,300,000",km Find,"2026-02-22 | Karapitiya 75,000",white,Used,1000,Petrol,Toyota,75000,Vitz,2018,1000,2018,Automatic,Car(Hatchback)
Toyota Vitz 2019,"Rs: 8,500,000",km Find,"2026-01-31 | Anuradhapura 70,000",white,Used,1000,Hybrid,Toyota,70000,Vitz,2019,1000,2019,Automatic,Car(Hatchback)
Honda Civic 2017,"Rs: 12,500,000",km Find,"2026-02-19 | Telijjawila 82,285",silver,Used,1000,Petrol,Honda,82285,Civic,2017,1000,2018,Automatic,Car()
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Toyota Belta 2007,"Rs: 5,500,000",km Find,"2026-02-06 | Homagama 166,600",silver,Used,1000,Petrol,Toyota,166600,Belta,2007,1000,2009,Automatic,Car(Saloon)
Toyota Axio 2015,"Rs: 9,600,000",,2026-01-31 | Anuradhapura Find Out More,black,Used,1500,Petrol,Toyota,0,Axio,2015,1500,2015,Automatic,Car(Saloon)
Toyota Prius 2012,"Rs: 10,200,000",km Find,"2026-01-31 | Maharagama 136,000",silver,Used,1800,Hybrid,Toyota,136000,Prius,2012,1800,2014,Automatic,Car(Sedan)
Daihatsu Mira 2017,"Rs: 5,300,000",km Find,"2026-01-31 | Nittambuwa 75,000",white,Used,1300,Petrol,Daihatsu,75000,Mira,2017,1300,2018,Other,Car(Hatchback)
Peugeot 206 2005,"Rs: 3,200,000",km Find,"2026-01-31 | Nittambuwa 75,000",green,Used,1300,Petrol,Peugeot,75000,206,2005,1300,2005,Other,Car(Hatchback)
Honda Grace 2015,"Rs: 9,600,000",,2026-01-31 | Mudungoda Find Out More,black,Used,1300,Petrol,Honda,0,Grace,2015,1300,2015,Automatic,Car(Liftback)
Suzuki Alto 2015,"Rs: 4,000,000",,2026-01-31 | Beliatta Find Out More,white,Used,800,Petrol,Suzuki,0,Alto,2015,800,2015,Manual,Car(Hatchback)
Hyundai Accent 2005,"Rs: 6,000,000",,2026-01-31 | Biyagama Find Out More,black,Used,1500,Petrol,Hyundai,0,Accent,2005,1500,2009,Automatic,Car(Hatchback)
Honda Grace 2014,"Rs: 7,800,000",km Find,"2026-01-31 | Wellampitiya 120,000",gray,Used,1500,Petrol,Honda,120000,Grace,2014,1500,2015,Automatic,Car(Saloon)
Honda Grace 2017,"Rs: 9,800,000",km Find,"2026-01-31 | Nagoda 146,000",gray,Used,1490,Petrol,Honda,146000,Grace,2017,1490,2016,Automatic,Car(Sedan)
Toyota Allion 2007,"Rs: 9,750,000",,2026-01-31 | Kurunegala Find Out More,white,Used,1500,Petrol,Toyota,0,Allion,2007,1500,0000,Manual,Car(Convertible)
Honda Civic 2017,"Rs: 12,500,000",km Find,"2026-02-19 | Telijjawila 82,285",silver,Used,1000,Petrol,Honda,82285,Civic,2017,1000,2018,Automatic,Car()
